comment_id,author,time,likes_count,text,parent_id,video_id
UgzAkKshdKG_ruvoMd94AaABAg,@ottofajen7150,1731124529.469975,0,"Our local teachers were so much more able to work together across grades and within departments before standards based reform and testing mandates under NCLB.  NCLB created a hundred ways to fail with dire penalties and shifted the focus from curriculum and instruction to getting the ""bubble kids"" to pass the new tests, lest the school be shut down.  It took millions of angry parents to force Congress to undo most of that junk in 2015.",,XlnspY2wOVw
UgwBJdbZg3bL8ZBNXe54AaABAg,@hottew_twat3963,1731124529.472512,0,"it's parents and poor parenting 
failing America not schools",,XlnspY2wOVw
Ugy8Y86UPFxdn8u1v0J4AaABAg,@ronaldlee3537,1717905341.161362,0,Much of USA's K-12 education is politically motivated. There is so much to teach since the parents don't teach them at home.,,XlnspY2wOVw
Ugx2CynrjIqQSKRFq5x4AaABAg.A9P3B8LFaqgA9P46M2plqn,@MissHallikeri,1731124531.149921,0,"Men keep remembering the exact change to get or give. They remember the exact price of the item. I like rounding up. I loved the chapter ""rounding up"".",,XlnspY2wOVw
UgyDIc0sItO-N1tyjsp4AaABAg,@lawrencearmstrong8957,1728446130.819464,0,Being poor does not mean you cannot learn.  That's just an excuse,,XlnspY2wOVw
Ugw861m5CMsCzqax1J14AaABAg,@meman3462,1728446130.82093,0,guaranteed it wasnt by accident.  there is a formula a plan used by a certain group  - to cause a problem then fuel it until it collapses. Look for the bottom line.  what else has this plan done and the results.,,XlnspY2wOVw
Ugw2Bn9UJmD_Y_CxTz14AaABAg,@itsrightbehindyou,1728446130.822286,0,"Americans are so hung up on creationism and stupid curriculums and potentially being led by a ""socialist"" Federal Government boogie man trying to indoctrinate our kids, and yet countries around the world teach STEM day in and day out, for longer hours a day, for longer school years. It's laughable. I see students from other countries come into our schools and literally crush it with their grades. Sixth grade students from other countries can do what High School seniors in America can do in all STEM subjects. It's embarrassing.",,XlnspY2wOVw
UgyHPKNf2Qncdei-KLt4AaABAg,@kifley19,1728446130.826088,0,Why am I required to take British literature in high school? How will that help me later in life. There's so many stupid classes like that. Kids in other countries are learning science and math while we focus on stupid subjects. Don't get me started on the college classes that are a joke.,,XlnspY2wOVw
UgwYewQH9FUWBo4Zcph4AaABAg,@MargDBX,1728446130.827362,0,Department of Education needs to be abolished and so do the teachers unions.,,XlnspY2wOVw
UgzFrYIHy4pPlXoziy54AaABAg,@TommyFink-y6c,1728446130.828533,0,Taylor Anthony Johnson Thomas Anderson Linda,,XlnspY2wOVw
UgwwpCAUE9Jq87oyd014AaABAg,@Temporaryearth,1728446130.829671,0,The system also needs to back up on so called “students’ rights”. Children are modeled from a very early age that parents cannot be pushy or use strict discipline as this is considered “abuse”. The main problem is that the system already created monsters. This will take generations to actually change. Teachers are dealing with little criminals with no consequences whatsoever.,,XlnspY2wOVw
UgyrdB9FOAqrSLnlPiB4AaABAg,@morganmerritt8846,1728446130.830838,0,Kinda seems like the state is doing a poor job of raising our kids.  Maybe we shouldn’t be trusting them with that responsibility.,,XlnspY2wOVw
UgxBdjdfM9hhDoEUrFt4AaABAg,@jerseycatmews828,1728446130.831973,0,"Makes sense, your pronouns and your skin color and your oppressed-oppressor status are more important than math, reading, physical education, trade skills",,XlnspY2wOVw
UgzgV_IYo0b0L6GTyCh4AaABAg,@sarangistudent8614,1728446130.833105,0,"The old saying is knowledge is POWER, and they are so, so scared that you will get that knowledge to take away their power. Better find ways to make sure you never acquire that power (and I’m talking about getting a proper conventional education using the school system, not some conspiracy theorist claptrap knowledge).",,XlnspY2wOVw
Ugx2CynrjIqQSKRFq5x4AaABAg.A9P3B8LFaqgA9P3n88mtom,@MissHallikeri,1731124531.146537,0,I hate Maths - I can live without maths. But I need to read,,XlnspY2wOVw
Ugx2CynrjIqQSKRFq5x4AaABAg.A9P3B8LFaqgA9P4jk96UjM,@MissHallikeri,1731124531.152951,0,In India we have CBSE or NCERT & other state school syllabus's. Central government vs state schools. Govt vs private schools,,XlnspY2wOVw
Ugym0TYgFK87ieMAo6x4AaABAg,@CYSYS8993,1731124530.80781,0,Not just America. The entire world.,,XlnspY2wOVw
UgxvDcVIyPRBwgpxw2l4AaABAg,@Danilo111,1728446131.476643,0,"If it started being implemented a few months after Obama became president, that means that it was created under George Bush",,XlnspY2wOVw
Ugx8Cjj-4PsP-q_dWV14AaABAg,@riobrasilsambashowssambist1453,1728446131.481468,0,11:03 this lady couldn't be bothered to put on a professional top for the interview,,XlnspY2wOVw
UgxC3mE5xmVOqxMmoTR4AaABAg,@phelippepx10,1728446131.484899,0,Teacher unions are fine with failing schools they just want pay checks. Face the facts.   and the government is fine with stupid voters. Happy happy joy joy.   Teacher union representative axs: Why does  professional basketball playerz gets more. teacher should be paid 5 million dollars if they are non-white or non-normal.  or and Racism somehow is to blame.,,XlnspY2wOVw
UgxdkAYSMLuXROdZQod4AaABAg,@RickieBoislard-v1s,1728446131.486551,0,Lexi Ridge,,XlnspY2wOVw
UgxybZypP2Rpi11fgSp4AaABAg,@tominmtnvw,1728446131.488193,0,"What is the American education system failing Americans? In a word, Republicans.",,XlnspY2wOVw
UgxKDdDbgr63T8fIUNV4AaABAg,@cullen6015,1728446131.489607,0,The United States has no future!,,XlnspY2wOVw
Ugw69QqyYJtYz1eyCop4AaABAg,@theblondeone8426,1728446131.492447,0,this is horrible for math…what about algebra!??,,XlnspY2wOVw
UgwvxrMFd7HTSXX7Dr14AaABAg,@Harrison-j4v,1728446131.493864,0,"just bunch of losers who cant do their job (teachers, parents, kids)",,XlnspY2wOVw
UgzZSSCiy_ryEglfcwB4AaABAg,@Diamondplayz-ui6mo,1728446131.495153,0,The main reason the school system is broken along with all the problems in this country is simple; corporate America. Greed is destroying this country and it’s a race to the bottom. Tax cuts for the rich have destroyed this country along with the outsourcing of the American industrial capacity.,,XlnspY2wOVw
Ugwjqdp5EUerPtXhrcp4AaABAg,@selmaselmoushe,1728446131.496418,0,The US is socially a developing country and economically a first world one so I would qualify it as a 2nd world nation,,XlnspY2wOVw
UgyKyAmlgmUwCngczep4AaABAg,@MrLoobu,1728446131.49768,0,"They don't want you to know how numbers work, how to use words, how their Politics and Law will shape everything about your life, and they definitely do not want you to even guess at the full history. Or you might see why.",,XlnspY2wOVw
Ugx2CynrjIqQSKRFq5x4AaABAg,@MissHallikeri,1731124530.810065,0,"Regarding the people in this video, I like fat girls btw fat people must not wear black. They look disgusting in any case. So no v-neck 3/4 sleeve black top for me. As of colors black is a tantric color. So is red. Shades of deep red are also to be avoided",,XlnspY2wOVw
UgzkMngrt5ZQRr8imw54AaABAg.AAAoXJX2wTqAAD41I00NaZ,@krisshnapeswanipeswani3190,1731124530.369723,0,Nope. Cus of lack of funding. Maybe don't blame everything on wokeness. You are the product of ignorance,,XlnspY2wOVw
UgxV-9rBS3r9SnMfm7R4AaABAg,@no1koreans,1731124529.473784,0,but just think...why the students go to usa for further studies...ideal for study who eagers to study...not for fools...,,XlnspY2wOVw
Ugwm7CfO9MEIc8UP3B54AaABAg,@CharlesVaughn-bm9gq,1731124530.099326,0,"Failure of education is about the failure of parents who don’t encourage learning and hard work. Do they emphasize the importance and require their children to study? Do they oversee their kids efforts? Do they explain that education is the key to success in the world today? Often the answer is no.  The fact is in places like the inner city and Appalachia parents or usually parent just don’t care. They are too busy smoking crack, finagling welfare benefits and getting impregnated or impregnating.",,XlnspY2wOVw
UgzJcj97a2yrJcmoP-94AaABAg,@richmrstonestone,1731124529.47614,0,"Inclusion, inclusion, inclusion.  Everyone graduates, because feelings matter more than success.",,XlnspY2wOVw
UgxtvR9wvwBleQLhK_V4AaABAg,@sas5921,1731124529.477272,0,"1) year round school, 2) Teach failure - or how to overcome it 3) NO HOMEWORK",,XlnspY2wOVw
UgyRo36NYOaoWJOIWs14AaABAg,@dakawans83,1731124529.478404,0,Abolish the Department of Education.,,XlnspY2wOVw
Ugxoz7pKUAsOpzrSSMV4AaABAg,@tubenachos,1731124529.479535,0,Adults are stupid too,,XlnspY2wOVw
UgzKxOOnjAjNtmeI6BF4AaABAg,@stopnprintcafe6745,1731124529.480683,0,"Technology has helped improve education but at the same time affected it greatly, especially in the  US. Many high school students don't write or read a book. AI scans and provides logic, and we make the grade, then we pass.",,XlnspY2wOVw
UgyRo36NYOaoWJOIWs14AaABAg.AAJdYdc5tlWAAOaBmulY5h,@banifacio,1731124529.701972,0,"Good idea, let's continue to undermine our public school system and use that as evidence to further undermine our public school system! Absolutely stupid comment. People like you are the reason why we need to bolster our teachers and schools.",,XlnspY2wOVw
UgxqwqC5Sxr1PFRrbuR4AaABAg,@Lurch150,1731124530.090222,0,"I've never had a positive experience with ""education"" as a child or adult.  The entire structure is a complete waste of time, absolutely nothing of value to offer.  It's a joke and I'll never understand why anyone takes it seriously.  What a dumb world we live in.",,XlnspY2wOVw
UgzjCi3llbiiraN7xQR4AaABAg,@abrahamirl21,1731124530.092432,0,5:59 tawk tua,,XlnspY2wOVw
Ugz4UtXSM8n7o0IF5il4AaABAg,@transplant-f3p,1731124530.094362,0,"Teachers at  my grandkids school start at $60,000.  Parents should do their job and work preparing your children for life.  Schools should not be seen as a day care center.",,XlnspY2wOVw
UgzkMngrt5ZQRr8imw54AaABAg,@Bruno-cw6cb,1731124530.096019,0,"It is very simple. Because of the woke,",,XlnspY2wOVw
UgwmPQ6gmKIAVJfsYZd4AaABAg,@philipkusumalie9865,1731124530.097678,0,"I watch the 10 first minute and i already disapointed, the core of presentation is not clearly stated, no data is being supported stated, there us no case study, curiculim is not being shown, parents expect to help the kids study, where in my understanding unless you are proffesor even periodic table is hard to be memorize for us parents, the overall the argument flawed, the core pint not really stated and it waste my time and can not be use even as reference",,XlnspY2wOVw
UgwqrMdTbiCyBC39fkR4AaABAg,@mpmcd81,1731124530.100843,0,"With regard to the opening subtraction problem, many who learned exclusively the standard algorithm do not understand anything about why the algorithm is a good algorithm. While it is vitally important that students can IMPLEMENT the algorithms, those who cannot understand WHY the algorithm is a good algorithm do not have mastery of arithmetic at a level that will allow the development of understanding algebra. Also, we complain that we have young people who cannot count change. What the alternative algorithm did was give kids number sense and the ability to count change.",,XlnspY2wOVw
UgxCXC7yktpPEF86ZfN4AaABAg,@Glemerald101,1731124530.116159,0,"The education system sucks because they teach the same things to different kids with different mindsets, desires, creativities, hobbies, etc. I just want to do my martial arts, my drawings, and other achievements I want, but that's harder because of school. And not to mention, if your parents don't send you to school, it's considered ""child neglect,"" and they'll call CPS on them smh. School is a prison😒",,XlnspY2wOVw
